order_id,item_category,supplier_name,warehouse_name,warehouse_location,fc_associate,order_status,total_quantity_required,total_quantity_received,total_quantity_in_transfer,unit_price,order_cost,lead_time_days,need_by_date,receive_date
71888,Office Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_131,Received,165,165,0,48,7920,15.0,2025-09-20,2025-09-21
64346,Apparel,Supplier_C,WH_EEZ3,Port Julie,Assoc_470,Canceled,155,8,147,87,696,,2025-08-15,
14418,Food & Beverage,Supplier_B,WH_EEZ3,Port Julie,Assoc_554,Pending,156,35,121,18,630,,2025-10-04,
28533,Food & Beverage,Supplier_B,WH_OMJ4,Murphyshire,Assoc_355,Pending,16,5,11,17,85,,2025-10-03,
73786,Food & Beverage,Supplier_C,WH_MTP1,Carterstad,Assoc_368,Backordered,190,114,76,8,912,,2025-10-05,
18673,Office Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_304,Pending,44,4,40,33,132,,2025-08-26,
36294,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_783,Backordered,191,16,175,19,304,,2025-08-30,
84629,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_828,Received,102,102,0,37,3774,4.0,2025-09-18,2025-09-16
62255,Apparel,Supplier_A,WH_TDY9,North Markborough,Assoc_126,Backordered,151,146,5,57,8322,,2025-08-26,
27493,Medical Supplies,Supplier_A,WH_YWT7,New John,Assoc_188,Pending,89,50,39,142,7100,,2025-09-28,
20638,Food & Beverage,Supplier_B,WH_YWT7,New John,Assoc_175,Received,91,91,0,4,364,15.0,2025-08-31,2025-09-03
22711,Apparel,Supplier_C,WH_YWT7,New John,Assoc_286,Received,120,120,0,74,8880,4.0,2025-10-01,2025-10-04
95162,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_826,Received,98,98,0,76,7448,3.0,2025-08-19,2025-08-25
10558,Medical Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_740,Backordered,167,136,31,43,5848,,2025-08-23,
37905,Apparel,Supplier_C,WH_YWT7,New John,Assoc_257,Received,178,178,0,89,15842,20.0,2025-10-05,2025-10-10
13351,Electronics,Supplier_A,WH_MTP1,Carterstad,Assoc_146,Backordered,176,53,123,442,23426,,2025-10-02,
71938,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_609,Backordered,174,77,97,17,1309,,2025-08-16,
36070,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_174,Pending,50,28,22,15,420,,2025-09-28,
88511,Food & Beverage,Supplier_A,WH_EEZ3,Port Julie,Assoc_721,Received,90,90,0,12,1080,12.0,2025-09-04,2025-09-02
44063,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_675,Pending,91,30,61,69,2070,,2025-08-25,
82373,Office Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_244,Pending,22,9,13,29,261,,2025-10-11,
62292,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_933,Backordered,157,80,77,8,640,,2025-09-04,
71061,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_578,Canceled,88,63,25,12,756,,2025-09-25,
94141,Food & Beverage,Supplier_C,WH_TDY9,North Markborough,Assoc_346,Received,159,159,0,13,2067,2.0,2025-08-07,2025-08-12
78553,Food & Beverage,Supplier_B,WH_HZU2,Popeport,Assoc_108,Pending,120,17,103,10,170,,2025-08-26,
27359,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_146,Canceled,23,18,5,40,720,,2025-09-26,
31531,Office Supplies,Supplier_C,WH_OMJ4,Murphyshire,Assoc_175,Canceled,139,115,24,40,4600,,2025-08-18,
58011,Medical Supplies,Supplier_C,WH_YWT7,New John,Assoc_221,Received,34,34,0,120,4080,11.0,2025-09-17,2025-09-20
17189,Apparel,Supplier_A,WH_YWT7,New John,Assoc_621,Canceled,138,10,128,15,150,,2025-08-19,
89485,Apparel,Supplier_C,WH_EEZ3,Port Julie,Assoc_923,Canceled,142,116,26,29,3364,,2025-08-16,
10724,Medical Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_727,Backordered,51,25,26,177,4425,,2025-08-26,
77137,Office Supplies,Supplier_C,WH_EEZ3,Port Julie,Assoc_619,Canceled,191,144,47,24,3456,,2025-08-16,
89605,Electronics,Supplier_B,WH_EEZ3,Port Julie,Assoc_789,Pending,116,74,42,207,15318,,2025-08-23,
24142,Electronics,Supplier_C,WH_TDY9,North Markborough,Assoc_371,Received,194,194,0,76,14744,16.0,2025-08-22,2025-08-28
30465,Medical Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_941,Received,18,18,0,166,2988,4.0,2025-09-13,2025-09-17
15419,Office Supplies,Supplier_B,WH_ULN5,Eileenport,Assoc_522,Received,115,115,0,37,4255,20.0,2025-09-28,2025-10-03
20923,Electronics,Supplier_C,WH_ULN5,Eileenport,Assoc_631,Received,153,153,0,216,33048,16.0,2025-09-15,2025-09-18
62997,Apparel,Supplier_B,WH_HZU2,Popeport,Assoc_450,Backordered,183,174,9,92,16008,,2025-09-15,
30484,Office Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_296,Received,81,81,0,40,3240,8.0,2025-08-28,2025-08-29
61953,Office Supplies,Supplier_B,WH_EYJ4,West Ralph,Assoc_806,Canceled,91,61,30,27,1647,,2025-08-16,
83751,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_687,Canceled,111,104,7,27,2808,,2025-09-08,
34732,Apparel,Supplier_B,WH_VNE2,West Kristine,Assoc_394,Pending,98,56,42,93,5208,,2025-08-17,
11103,Food & Beverage,Supplier_A,WH_EYJ4,West Ralph,Assoc_947,Backordered,153,69,84,6,414,,2025-08-11,
29169,Medical Supplies,Supplier_C,WH_YWT7,New John,Assoc_345,Received,22,22,0,191,4202,8.0,2025-10-08,2025-10-09
64240,Electronics,Supplier_B,WH_EEZ3,Port Julie,Assoc_834,Canceled,35,8,27,52,416,,2025-09-09,
86048,Apparel,Supplier_B,WH_TDY9,North Markborough,Assoc_588,Received,83,83,0,51,4233,2.0,2025-09-02,2025-08-28
26635,Electronics,Supplier_C,WH_YWT7,New John,Assoc_337,Pending,54,26,28,478,12428,,2025-08-16,
22495,Electronics,Supplier_B,WH_TDY9,North Markborough,Assoc_290,Backordered,19,0,19,202,0,,2025-09-23,
56438,Medical Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_391,Canceled,174,139,35,154,21406,,2025-09-27,
33752,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_379,Received,38,38,0,52,1976,15.0,2025-09-19,2025-09-25
32891,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_909,Backordered,155,49,106,32,1568,,2025-08-29,
14752,Food & Beverage,Supplier_B,WH_HZU2,Popeport,Assoc_435,Pending,112,85,27,5,425,,2025-08-24,
16907,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_354,Pending,76,49,27,40,1960,,2025-08-23,
19600,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_696,Pending,76,46,30,49,2254,,2025-09-01,
99361,Electronics,Supplier_C,WH_MTP1,Carterstad,Assoc_576,Backordered,50,25,25,401,10025,,2025-09-15,
98564,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_754,Backordered,104,78,26,19,1482,,2025-08-13,
97787,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_565,Backordered,116,89,27,80,7120,,2025-09-19,
87088,Medical Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_880,Received,184,184,0,172,31648,3.0,2025-08-21,2025-08-26
91943,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_214,Pending,150,129,21,17,2193,,2025-08-17,
49862,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_435,Canceled,39,13,26,169,2197,,2025-10-07,
71992,Electronics,Supplier_C,WH_TDY9,North Markborough,Assoc_928,Pending,126,16,110,312,4992,,2025-10-04,
84502,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_672,Canceled,182,78,104,2,156,,2025-10-07,
36889,Office Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_692,Pending,21,13,8,27,351,,2025-08-30,
90081,Electronics,Supplier_C,WH_VNE2,West Kristine,Assoc_170,Canceled,18,9,9,259,2331,,2025-09-15,
34026,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_483,Canceled,124,111,13,58,6438,,2025-08-23,
99555,Electronics,Supplier_C,WH_HZU2,Popeport,Assoc_236,Backordered,40,11,29,325,3575,,2025-09-22,
92986,Medical Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_954,Pending,15,9,6,138,1242,,2025-08-16,
21284,Medical Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_488,Received,73,73,0,137,10001,5.0,2025-08-24,2025-08-30
46594,Electronics,Supplier_A,WH_YNX2,Geraldland,Assoc_729,Pending,71,26,45,84,2184,,2025-08-28,
66672,Medical Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_712,Pending,72,5,67,122,610,,2025-09-19,
76163,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_872,Pending,45,32,13,47,1504,,2025-08-15,
26741,Medical Supplies,Supplier_B,WH_YWT7,New John,Assoc_712,Backordered,70,38,32,56,2128,,2025-09-19,
60008,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_407,Backordered,25,17,8,171,2907,,2025-09-05,
33522,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_669,Canceled,22,11,11,92,1012,,2025-08-20,
92475,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_813,Canceled,114,19,95,11,209,,2025-08-11,
33105,Apparel,Supplier_C,WH_TDY9,North Markborough,Assoc_346,Received,86,86,0,100,8600,15.0,2025-08-08,2025-08-18
29644,Medical Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_670,Received,109,109,0,82,8938,7.0,2025-08-28,2025-08-29
86427,Food & Beverage,Supplier_B,WH_MTP1,Carterstad,Assoc_648,Received,23,23,0,10,230,20.0,2025-09-25,2025-10-02
65579,Electronics,Supplier_A,WH_YWT7,New John,Assoc_841,Received,132,132,0,156,20592,10.0,2025-08-31,2025-09-02
50639,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_859,Pending,132,62,70,406,25172,,2025-09-08,
44427,Apparel,Supplier_B,WH_EYJ4,West Ralph,Assoc_665,Backordered,82,48,34,69,3312,,2025-09-16,
16994,Office Supplies,Supplier_B,WH_OMJ4,Murphyshire,Assoc_468,Canceled,129,25,104,35,875,,2025-09-11,
32721,Office Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_420,Canceled,21,18,3,19,342,,2025-09-10,
20369,Apparel,Supplier_A,WH_OMJ4,Murphyshire,Assoc_666,Canceled,85,19,66,35,665,,2025-08-28,
71840,Apparel,Supplier_B,WH_YWT7,New John,Assoc_953,Received,137,137,0,80,10960,11.0,2025-08-28,2025-09-04
71457,Food & Beverage,Supplier_C,WH_TDY9,North Markborough,Assoc_571,Received,197,197,0,13,2561,5.0,2025-09-13,2025-09-13
63393,Food & Beverage,Supplier_A,WH_HZU2,Popeport,Assoc_757,Pending,144,8,136,4,32,,2025-09-02,
24390,Electronics,Supplier_A,WH_YNX2,Geraldland,Assoc_240,Received,27,27,0,412,11124,1.0,2025-09-08,2025-09-12
92604,Office Supplies,Supplier_A,WH_YWT7,New John,Assoc_753,Canceled,178,124,54,6,744,,2025-09-19,
66293,Medical Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_112,Pending,145,70,75,157,10990,,2025-10-04,
21138,Electronics,Supplier_C,WH_YNX2,Geraldland,Assoc_925,Received,37,37,0,99,3663,5.0,2025-09-22,2025-09-27
52026,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_373,Canceled,30,11,19,123,1353,,2025-09-15,
81232,Medical Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_407,Pending,177,166,11,28,4648,,2025-09-08,
44272,Food & Beverage,Supplier_B,WH_YNX2,Geraldland,Assoc_665,Canceled,24,20,4,2,40,,2025-10-11,
66547,Apparel,Supplier_A,WH_TDY9,North Markborough,Assoc_965,Canceled,175,84,91,82,6888,,2025-09-16,
68582,Medical Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_316,Canceled,79,5,74,39,195,,2025-09-10,
54910,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_773,Pending,55,54,1,25,1350,,2025-08-28,
59440,Apparel,Supplier_C,WH_ULN5,Eileenport,Assoc_870,Canceled,29,9,20,30,270,,2025-09-01,
75374,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_793,Backordered,108,96,12,27,2592,,2025-10-12,
35538,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_154,Pending,121,29,92,479,13891,,2025-09-23,
30175,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_709,Canceled,93,3,90,45,135,,2025-09-22,
19415,Food & Beverage,Supplier_B,WH_EYJ4,West Ralph,Assoc_464,Canceled,120,23,97,20,460,,2025-08-20,
11332,Food & Beverage,Supplier_A,WH_YWT7,New John,Assoc_402,Received,192,192,0,4,768,9.0,2025-08-25,2025-08-31
66273,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_424,Backordered,37,5,32,10,50,,2025-09-29,
25584,Food & Beverage,Supplier_B,WH_OMJ4,Murphyshire,Assoc_204,Received,32,32,0,7,224,15.0,2025-08-12,2025-08-17
84509,Food & Beverage,Supplier_A,WH_VNE2,West Kristine,Assoc_191,Backordered,151,23,128,12,276,,2025-09-30,
99428,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_497,Pending,195,143,52,174,24882,,2025-09-20,
92330,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_273,Received,78,78,0,97,7566,16.0,2025-08-27,2025-08-29
88633,Food & Beverage,Supplier_B,WH_YNX2,Geraldland,Assoc_406,Canceled,29,11,18,10,110,,2025-09-12,
54685,Food & Beverage,Supplier_C,WH_YWT7,New John,Assoc_300,Canceled,37,8,29,11,88,,2025-08-10,
48936,Food & Beverage,Supplier_B,WH_YWT7,New John,Assoc_489,Backordered,122,42,80,15,630,,2025-09-16,
41904,Medical Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_428,Received,132,132,0,100,13200,13.0,2025-08-23,2025-08-31
38880,Office Supplies,Supplier_C,WH_TDY9,North Markborough,Assoc_689,Received,93,93,0,29,2697,13.0,2025-09-17,2025-09-22
61184,Apparel,Supplier_C,WH_HZU2,Popeport,Assoc_284,Pending,196,118,78,100,11800,,2025-08-23,
16321,Food & Beverage,Supplier_B,WH_MTP1,Carterstad,Assoc_938,Canceled,182,127,55,6,762,,2025-08-18,
29365,Office Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_774,Received,193,193,0,32,6176,13.0,2025-09-24,2025-09-29
73901,Food & Beverage,Supplier_C,WH_YNX2,Geraldland,Assoc_647,Canceled,149,9,140,13,117,,2025-08-16,
57341,Medical Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_211,Received,178,178,0,190,33820,6.0,2025-09-02,2025-09-03
52964,Medical Supplies,Supplier_C,WH_YNX2,Geraldland,Assoc_870,Backordered,120,13,107,22,286,,2025-09-25,
41656,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_864,Received,124,124,0,28,3472,15.0,2025-09-24,2025-09-30
28187,Medical Supplies,Supplier_C,WH_HZU2,Popeport,Assoc_254,Backordered,16,15,1,46,690,,2025-08-18,
93612,Food & Beverage,Supplier_A,WH_MTP1,Carterstad,Assoc_951,Received,99,99,0,11,1089,15.0,2025-09-14,2025-09-21
37661,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_587,Pending,122,92,30,198,18216,,2025-09-02,
65800,Office Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_145,Pending,15,10,5,46,460,,2025-09-12,
69856,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_628,Received,151,151,0,30,4530,18.0,2025-09-21,2025-09-25
63016,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_290,Canceled,111,3,108,88,264,,2025-09-15,
35628,Food & Beverage,Supplier_C,WH_YNX2,Geraldland,Assoc_498,Pending,190,54,136,8,432,,2025-08-14,
32451,Electronics,Supplier_C,WH_MTP1,Carterstad,Assoc_918,Received,103,103,0,216,22248,15.0,2025-09-07,2025-09-13
87651,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_711,Canceled,166,100,66,20,2000,,2025-08-12,
56882,Office Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_732,Received,182,182,0,50,9100,10.0,2025-08-21,2025-08-16
98549,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_420,Pending,71,39,32,49,1911,,2025-10-01,
92817,Office Supplies,Supplier_C,WH_ULN5,Eileenport,Assoc_623,Canceled,117,76,41,13,988,,2025-08-22,
68763,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_598,Received,152,152,0,7,1064,10.0,2025-08-24,2025-08-27
89379,Food & Beverage,Supplier_C,WH_VNE2,West Kristine,Assoc_986,Backordered,12,7,5,6,42,,2025-09-12,
95012,Food & Beverage,Supplier_C,WH_HZU2,Popeport,Assoc_768,Canceled,114,87,27,17,1479,,2025-08-20,
36411,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_184,Pending,66,37,29,3,111,,2025-09-13,
33852,Apparel,Supplier_C,WH_OMJ4,Murphyshire,Assoc_272,Canceled,154,126,28,80,10080,,2025-09-02,
79697,Electronics,Supplier_C,WH_MTP1,Carterstad,Assoc_374,Backordered,148,10,138,439,4390,,2025-09-14,
22398,Food & Beverage,Supplier_C,WH_EYJ4,West Ralph,Assoc_535,Pending,198,167,31,9,1503,,2025-09-25,
38160,Electronics,Supplier_B,WH_OMJ4,Murphyshire,Assoc_456,Pending,122,110,12,110,12100,,2025-08-30,
12360,Apparel,Supplier_A,WH_YWT7,New John,Assoc_805,Backordered,191,156,35,90,14040,,2025-09-24,
42742,Apparel,Supplier_C,WH_ULN5,Eileenport,Assoc_903,Received,62,62,0,17,1054,12.0,2025-08-21,2025-08-26
60341,Medical Supplies,Supplier_A,WH_EEZ3,Port Julie,Assoc_820,Backordered,84,73,11,88,6424,,2025-09-20,
29335,Electronics,Supplier_A,WH_YNX2,Geraldland,Assoc_160,Backordered,177,32,145,409,13088,,2025-09-30,
18101,Apparel,Supplier_A,WH_EEZ3,Port Julie,Assoc_948,Received,183,183,0,60,10980,5.0,2025-09-29,2025-10-02
34637,Food & Beverage,Supplier_B,WH_TDY9,North Markborough,Assoc_177,Pending,113,65,48,10,650,,2025-08-21,
70431,Office Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_435,Pending,197,23,174,34,782,,2025-10-07,
74654,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_507,Received,119,119,0,18,2142,9.0,2025-08-20,2025-08-23
37651,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_233,Canceled,97,87,10,8,696,,2025-09-04,
77540,Electronics,Supplier_C,WH_TDY9,North Markborough,Assoc_116,Pending,50,28,22,283,7924,,2025-09-06,
66729,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_765,Backordered,50,17,33,4,68,,2025-09-24,
84863,Office Supplies,Supplier_B,WH_MTP1,Carterstad,Assoc_480,Received,23,23,0,30,690,10.0,2025-10-11,2025-10-08
92413,Apparel,Supplier_B,WH_MTP1,Carterstad,Assoc_820,Pending,10,3,7,71,213,,2025-09-17,
48085,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_631,Canceled,12,0,12,99,0,,2025-09-13,
20310,Electronics,Supplier_B,WH_ULN5,Eileenport,Assoc_589,Pending,68,49,19,95,4655,,2025-09-15,
74824,Electronics,Supplier_A,WH_EEZ3,Port Julie,Assoc_476,Backordered,45,24,21,446,10704,,2025-09-13,
43948,Apparel,Supplier_C,WH_ULN5,Eileenport,Assoc_170,Pending,166,166,0,31,5146,,2025-08-21,
57274,Office Supplies,Supplier_C,WH_EYJ4,West Ralph,Assoc_743,Received,115,115,0,44,5060,15.0,2025-09-03,2025-09-05
16980,Electronics,Supplier_A,WH_ULN5,Eileenport,Assoc_870,Pending,160,98,62,229,22442,,2025-08-10,
10053,Office Supplies,Supplier_A,WH_EYJ4,West Ralph,Assoc_383,Pending,73,70,3,43,3010,,2025-10-11,
91040,Medical Supplies,Supplier_B,WH_VNE2,West Kristine,Assoc_968,Backordered,62,33,29,175,5775,,2025-09-21,
92694,Apparel,Supplier_C,WH_YNX2,Geraldland,Assoc_402,Pending,71,63,8,59,3717,,2025-09-11,
54143,Apparel,Supplier_B,WH_YWT7,New John,Assoc_172,Pending,102,40,62,26,1040,,2025-09-02,
32338,Medical Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_659,Received,130,130,0,38,4940,19.0,2025-09-16,2025-09-19
47400,Apparel,Supplier_A,WH_VNE2,West Kristine,Assoc_908,Canceled,139,73,66,90,6570,,2025-09-12,
53419,Medical Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_818,Canceled,31,9,22,91,819,,2025-08-17,
42994,Office Supplies,Supplier_A,WH_HZU2,Popeport,Assoc_308,Received,147,147,0,25,3675,19.0,2025-09-29,2025-10-06
39607,Electronics,Supplier_B,WH_YNX2,Geraldland,Assoc_847,Received,24,24,0,175,4200,14.0,2025-09-20,2025-09-25
30375,Medical Supplies,Supplier_A,WH_OMJ4,Murphyshire,Assoc_782,Received,40,40,0,23,920,5.0,2025-08-25,2025-08-16
45086,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_635,Backordered,52,23,29,26,598,,2025-10-07,
19189,Office Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_889,Pending,95,54,41,22,1188,,2025-09-22,
97979,Electronics,Supplier_B,WH_YWT7,New John,Assoc_742,Pending,137,116,21,311,36076,,2025-09-03,
73983,Electronics,Supplier_B,WH_YWT7,New John,Assoc_270,Backordered,50,16,34,445,7120,,2025-10-03,
47513,Medical Supplies,Supplier_C,WH_MTP1,Carterstad,Assoc_333,Pending,21,0,21,82,0,,2025-09-10,
19804,Food & Beverage,Supplier_B,WH_YNX2,Geraldland,Assoc_253,Received,19,19,0,19,361,14.0,2025-09-28,2025-09-30
73045,Food & Beverage,Supplier_C,WH_EEZ3,Port Julie,Assoc_377,Pending,156,95,61,5,475,,2025-09-20,
25341,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_923,Pending,112,8,104,499,3992,,2025-08-25,
89078,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_188,Canceled,12,5,7,17,85,,2025-09-19,
88842,Medical Supplies,Supplier_B,WH_YWT7,New John,Assoc_348,Canceled,104,75,29,146,10950,,2025-09-08,
38043,Apparel,Supplier_C,WH_HZU2,Popeport,Assoc_878,Received,48,48,0,10,480,1.0,2025-08-24,2025-08-27
40968,Electronics,Supplier_B,WH_VNE2,West Kristine,Assoc_877,Canceled,198,186,12,207,38502,,2025-09-13,
59547,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_529,Canceled,25,4,21,45,180,,2025-09-08,
31613,Electronics,Supplier_A,WH_HZU2,Popeport,Assoc_522,Backordered,127,21,106,347,7287,,2025-09-01,
12521,Medical Supplies,Supplier_A,WH_YNX2,Geraldland,Assoc_176,Pending,121,84,37,53,4452,,2025-09-02,
60676,Office Supplies,Supplier_B,WH_EEZ3,Port Julie,Assoc_920,Canceled,189,188,1,25,4700,,2025-09-14,
56677,Food & Beverage,Supplier_B,WH_EYJ4,West Ralph,Assoc_176,Received,44,44,0,20,880,5.0,2025-08-29,2025-09-02
38763,Food & Beverage,Supplier_B,WH_YNX2,Geraldland,Assoc_223,Backordered,63,57,6,11,627,,2025-09-01,
17679,Office Supplies,Supplier_A,WH_MTP1,Carterstad,Assoc_261,Backordered,190,178,12,43,7654,,2025-09-22,
61073,Apparel,Supplier_B,WH_ULN5,Eileenport,Assoc_193,Received,101,101,0,60,6060,2.0,2025-08-14,2025-08-17
37841,Apparel,Supplier_A,WH_YNX2,Geraldland,Assoc_975,Canceled,152,140,12,41,5740,,2025-09-19,
29366,Food & Beverage,Supplier_A,WH_ULN5,Eileenport,Assoc_224,Pending,25,24,1,9,216,,2025-09-10,
41354,Apparel,Supplier_B,WH_EEZ3,Port Julie,Assoc_802,Pending,159,150,9,43,6450,,2025-08-31,
10200,Electronics,Supplier_A,WH_EYJ4,West Ralph,Assoc_761,Canceled,42,5,37,483,2415,,2025-10-07,
33644,Office Supplies,Supplier_A,WH_VNE2,West Kristine,Assoc_572,Pending,53,36,17,32,1152,,2025-08-18,
10906,Food & Beverage,Supplier_B,WH_VNE2,West Kristine,Assoc_491,Canceled,54,22,32,8,176,,2025-09-10,
98839,Office Supplies,Supplier_B,WH_TDY9,North Markborough,Assoc_252,Pending,167,158,9,44,6952,,2025-08-08,
96563,Office Supplies,Supplier_B,WH_YNX2,Geraldland,Assoc_663,Canceled,25,2,23,22,44,,2025-10-01,
33421,Apparel,Supplier_B,WH_EYJ4,West Ralph,Assoc_758,Received,171,171,0,79,13509,1.0,2025-08-24,2025-08-10
49165,Office Supplies,Supplier_B,WH_HZU2,Popeport,Assoc_900,Canceled,98,72,26,37,2664,,2025-09-26,
15309,Food & Beverage,Supplier_B,WH_ULN5,Eileenport,Assoc_126,Backordered,162,56,106,2,112,,2025-10-12,
78681,Office Supplies,Supplier_A,WH_TDY9,North Markborough,Assoc_642,Backordered,159,59,100,15,885,,2025-09-24,
42563,Apparel,Supplier_C,WH_EYJ4,West Ralph,Assoc_372,Pending,66,49,17,55,2695,,2025-09-23,
68888,Apparel,Supplier_A,WH_YWT7,New John,Assoc_425,Backordered,161,7,154,100,700,,2025-09-13,
40113,Office Supplies,Supplier_C,WH_YWT7,New John,Assoc_245,Received,136,136,0,39,5304,6.0,2025-08-17,2025-08-18
41941,Electronics,Supplier_A,WH_YWT7,New John,Assoc_324,Pending,144,122,22,50,6100,,2025-09-10,
52694,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_448,Received,92,92,0,35,3220,5.0,2025-09-15,2025-09-17
99202,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_174,Backordered,190,169,21,252,42588,,2025-08-13,
70735,Electronics,Supplier_B,WH_OMJ4,Murphyshire,Assoc_430,Received,50,50,0,424,21200,16.0,2025-09-19,2025-09-21
98166,Medical Supplies,Supplier_C,WH_YWT7,New John,Assoc_905,Backordered,67,22,45,116,2552,,2025-09-10,
96190,Office Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_846,Pending,189,146,43,30,4380,,2025-10-05,
95914,Medical Supplies,Supplier_A,WH_ULN5,Eileenport,Assoc_716,Backordered,166,56,110,183,10248,,2025-08-21,
44425,Electronics,Supplier_B,WH_ULN5,Eileenport,Assoc_439,Pending,70,44,26,213,9372,,2025-09-23,
77025,Electronics,Supplier_C,WH_EEZ3,Port Julie,Assoc_557,Pending,77,26,51,177,4602,,2025-09-19,
17710,Electronics,Supplier_B,WH_OMJ4,Murphyshire,Assoc_905,Pending,194,0,194,74,0,,2025-09-09,
55554,Food & Beverage,Supplier_C,WH_YNX2,Geraldland,Assoc_270,Canceled,136,96,40,13,1248,,2025-09-30,
55976,Food & Beverage,Supplier_A,WH_TDY9,North Markborough,Assoc_907,Received,51,51,0,16,816,2.0,2025-09-07,2025-09-10
